,0
0,55.354184098074256
1,0.3355044923887194
2,0.01975729936216036
3,0.09798381174078091
4,0.11753818731334433
5,0.029382487326419394
6,0.08603918450295418
7,0.12210670122737606
8,0.04606848058949053
9,0.07251320991119961
10,0.12424150578593804
11,0.06188040170874657
12,0.057546826432905804
13,0.12389171025882202
14,0.07647190432687856
15,0.04145148073994876
16,0.1210643405055004
17,0.0895421419580881
18,0.024593900761581907
19,0.1158161405103915
20,0.10082591317944711
21,0.0077608872877827535
22,0.10825248147114325
23,0.1100956261894453
24,0.011301517893776756
25,0.09852534528805157
26,0.11716481089048238
27,0.02831893910043935
28,0.08683048792557059
29,0.12189145273404471
30,0.04504704178705635
31,0.07340400663961828
32,0.12418066306766815
33,0.060924390652315835
34,0.058518932553228556
35,0.12398650081413706
36,0.07560137510246343
37,0.04248424769997046
38,0.12131286216837794
39,0.08877485629253277
40,0.02566122470564041
41,0.11621340497672276
42,0.10017738196804304
43,0.00874925767047426
44,0.10879051048644704
45,0.10957890909518084
46,0.01026753091160755
47,0.0991933221616476
48,0.11679029392486558
49,0.027254660443092823
