,0
0,60.16111600022764
1,10.89808464348966
2,7.831472397905879
3,7.7253353458381655
4,1.7628990256505503
5,0.9869568470543465
6,1.1688164013071594
7,1.7888168803673787
8,1.508606423207932
9,0.4981601761848121
10,0.4473563757738941
11,0.05956548968161229
12,0.07031898792303597
13,0.06129161466024992
14,0.043239021903773545
15,0.024913266834786514
16,0.05702252541716657
17,0.04879785824175284
18,0.01615635324859302
19,0.05466930640420467
20,0.05770066729980743
21,0.008828481904451199
22,0.0924551246359347
23,0.08547005302330135
24,0.014616726004056784
25,0.22856157059417573
26,0.09911605946061172
27,0.03833693919648437
28,0.09675908750477615
29,0.08318513408513505
30,0.026563302024110717
31,0.059093783508967136
32,0.059393866670518776
33,0.03364327103559164
34,0.03348471658722989
35,0.05953105895366335
36,0.039543539918838536
37,0.02528187559201084
38,0.057471543715728726
39,0.04708023078373006
40,0.016366858711318173
41,0.053588226029127765
42,0.055114715697920126
43,0.008338014177466128
44,0.06771616576613128
45,0.07190383623883635
46,0.009041846540430215
47,0.17715635158806825
48,0.07200429735542954
49,0.027006880972768845
