,0
0,190.0
1,156.42473600218804
2,131.0960009943717
3,116.5729824268518
4,122.42687274649435
5,145.21456347409065
6,168.38206526029583
7,174.85557917621517
8,160.9961705635768
9,141.67984957101015
10,136.68577821028032
11,151.1830056687796
12,172.51134703934395
13,182.1876031192302
14,171.2063626931422
15,149.45776584545342
16,137.53177217215537
17,146.107389978473
18,166.82203645379542
19,181.164499768372
20,175.77682428676843
21,154.87177602922057
22,137.9317801606099
23,140.4202401257794
24,159.25267161396653
25,177.34668744923536
26,178.18749986632915
27,160.13680409717705
28,139.7261021240726
29,135.8696554642794
30,151.27672834491335
31,171.63895286719787
32,178.59236326400247
33,164.98527043286737
34,142.88419127548642
35,132.89382173576786
36,143.5224035034824
37,164.45839003635984
38,176.86629490243672
39,168.85228899297303
40,147.0035805534501
41,131.63351675069774
42,136.48008886445515
43,156.23741465056452
44,172.99446334394014
45,171.20051672611856
46,151.52908141528957
47,132.03975615664012
48,130.5572012223277
49,147.4550030315385
50,167.11274452988167
51,171.60354169702796
52,155.82554842164885
53,133.8810530884516
54,126.05233015324686
55,138.6071412515291
56,159.49221275938606
57,169.7845028411898
58,159.23948167503124
59,136.75295598072205
60,123.12181321060413
61,130.1683727105539
62,150.5081919261367
63,165.63234944215208
64,161.15980759052326
65,140.10419065622546
66,121.75171392561111
67,122.55151772249398
68,140.6025055497251
69,159.1988168006341
70,161.07193585170046
71,143.2796720642379
72,121.74105739780816
73,116.06721569255868
74,130.2424050886669
75,150.6788302009732
76,158.5981010498368
77,145.5759010929213
78,122.70075743478395
79,110.88522167702384
80,119.87779611146003
81,140.37822397879768
82,153.51904122281186
83,146.30136464348217
84,124.07080829096839
85,107.00065939173152
86,109.8973403325425
87,128.6729325853751
88,145.7750653596854
89,144.83311006098887
90,125.15540918209776
91,104.2094709663232
92,100.58379528154582
93,115.96302725349369
94,135.44749834546178
95,140.6608769929398
96,125.17219556498064
97,102.09738237972972
98,92.06958305250042
99,102.62356986749519
100,122.72359064303568
