,0
0,44.31773199177093
1,0.20329880304738748
2,0.008984277476755327
3,0.0485315807899476
4,0.0578074854895432
5,0.014111509694122922
6,0.042638571648938514
7,0.0601041561806413
8,0.022362112402087908
9,0.03600101617104684
10,0.06120462074840025
11,0.0301816707546534
12,0.028646353937159648
13,0.061080753295240736
14,0.0374032046787496
15,0.020725494830570217
16,0.059735039326933796
17,0.043879202321044954
18,0.012410600314665439
19,0.05719446135787904
20,0.049478841703182015
21,0.003999025072468468
22,0.05350997281312495
23,0.054089464701443976
24,0.005142878020877841
25,0.04875550723875043
26,0.05761847896258235
27,0.013585322246476152
28,0.04302656296448523
29,0.05999507731010403
30,0.021857091890182066
31,0.03643844349941563
32,0.061171597368165305
33,0.029708749181935896
34,0.02912435950068922
35,0.06112444957567814
36,0.03697216009590316
37,0.021234142498716746
38,0.05985457919712177
39,0.04349877562781258
40,0.012938063074361373
41,0.05738744777993436
42,0.0491566983858288
43,0.0045083696930367295
44,0.053772534617036814
45,0.05383207879582557
46,0.004626005838701767
47,0.049082374036524705
48,0.057431016603445795
49,0.013058770142962842
