,0
0,70.0217108542597
1,17.140166244421728
2,19.39572616281197
3,8.052210796217732
4,4.54203856596738
5,0.9663234064568742
6,0.552900643565273
7,0.46404980207821395
8,0.14167552568666625
9,0.1192691046598061
10,0.03870500745756393
11,0.023151219649203632
12,0.01871325389703617
13,0.030962346005718535
14,0.019783835840049127
15,0.011816942235692136
16,0.029857388924779547
17,0.023378327995324605
18,0.0073086927200467855
19,0.029201805323556936
20,0.027446110064259698
21,0.003509075025879162
22,0.039325510850585006
23,0.037351025740461695
24,0.0072595715459929655
25,0.05709394699111159
26,0.03749197555922436
27,0.013136258052211752
28,0.03918471765805369
29,0.03369919986614658
30,0.012424142139193389
31,0.02238550255228103
32,0.030721214964247012
33,0.015763242779886808
34,0.01639674725898765
35,0.030716176132108065
36,0.019433129594805303
37,0.012013643983945341
38,0.029937338615964513
39,0.023047574528602042
40,0.0075549241750688225
41,0.029074153410910096
42,0.02680011056094341
43,0.003524698215351504
44,0.03565817290528101
45,0.034241586701637856
46,0.005739770790954232
47,0.048524199936153485
48,0.03415804020024092
49,0.01073094402005559
